Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
nonlinear conjugate gradient method,OpenAIRE,nonlinear conjugate gradient method,OpenAlex,1.0,23,24,16,0.5161290322580645
social force model,OpenAIRE,social force model,OpenAlex,1.0,7,8,6,0.6666666666666666
wireless power transfer,OpenAIRE,wireless power transfer,OpenAlex,1.0,17,15,13,0.6842105263157895
coupling coefficient of resonators,OpenAIRE,coupling coefficient of resonators,OpenAlex,1.0,9,10,7,0.5833333333333334
interactome,OpenAIRE,interactome,OpenAlex,1.0,7,7,6,0.75
routing table,OpenAIRE,routing table,OpenAlex,1.0,9,8,6,0.5454545454545454
capability approach,OpenAIRE,capability approach,OpenAlex,1.0,10,10,8,0.6666666666666666
ecotype,OpenAIRE,ecotype,OpenAlex,1.0,8,11,7,0.5833333333333334
arid,OpenAIRE,arid,OpenAlex,1.0,6,5,4,0.5714285714285714
dispersity,OpenAIRE,dispersity,OpenAlex,1.0,6,7,4,0.4444444444444444
random assignment,OpenAIRE,random assignment,OpenAlex,1.0,13,11,7,0.4117647058823529
syllabus,OpenAIRE,syllabus,OpenAlex,1.0,10,12,7,0.4666666666666667
hypersphere,OpenAIRE,hypersphere,OpenAlex,1.0,14,12,9,0.5294117647058824
nyquist rate,OpenAIRE,nyquist rate,OpenAlex,1.0,10,20,10,0.5
computer-supported cooperative work,OpenAIRE,computer-supported cooperative work,OpenAlex,1.0,36,29,20,0.4444444444444444
radiocarbon dating,OpenAIRE,radiocarbon dating,OpenAlex,1.0,11,13,10,0.7142857142857143
nanopore sequencing,OpenAIRE,nanopore sequencing,OpenAlex,1.0,7,9,6,0.6
code refactoring,OpenAIRE,code refactoring,OpenAlex,1.0,14,17,9,0.4090909090909091
topological data analysis,OpenAIRE,topological data analysis,OpenAlex,1.0,13,20,10,0.4347826086956521
dislocation,OpenAIRE,dislocation,OpenAlex,1.0,15,21,12,0.5
differentiator,OpenAIRE,differentiator,OpenAlex,1.0,23,27,23,0.8518518518518519
synaptic scaling,OpenAIRE,synaptic scaling,OpenAlex,1.0,18,10,9,0.4736842105263157
reluctance motor,OpenAIRE,reluctance motor,OpenAlex,1.0,17,22,12,0.4444444444444444
concreteness,OpenAIRE,concreteness,OpenAlex,1.0,19,21,16,0.6666666666666666
conjugate residual method,OpenAIRE,conjugate residual method,OpenAlex,1.0,19,16,13,0.5909090909090909
proton exchange membrane fuel cell,OpenAIRE,proton exchange membrane fuel cell,OpenAlex,1.0,19,15,15,0.7894736842105263
woodland,OpenAIRE,woodland,OpenAlex,1.0,12,12,8,0.5
sociality,OpenAIRE,sociality,OpenAlex,1.0,29,30,22,0.5945945945945946
jurisdiction,OpenAIRE,jurisdiction,OpenAlex,1.0,9,7,5,0.4545454545454545
feature model,OpenAIRE,feature model,OpenAlex,1.0,15,10,8,0.4705882352941176
indoor positioning system,OpenAIRE,indoor positioning system,OpenAlex,1.0,7,16,7,0.4375
smart meter,OpenAIRE,smart meter,OpenAlex,1.0,18,18,15,0.7142857142857143
staffing,OpenAIRE,staffing,OpenAlex,1.0,16,22,13,0.52
drag,OpenAIRE,drag,OpenAlex,1.0,35,36,26,0.5777777777777777
delay calculation,OpenAIRE,delay calculation,OpenAlex,1.0,10,10,6,0.4285714285714285
equilibrium point,OpenAIRE,equilibrium point,OpenAlex,1.0,96,73,51,0.4322033898305085
zeolite,OpenAIRE,zeolite,OpenAlex,1.0,7,7,5,0.5555555555555556
robust optimization,OpenAIRE,robust optimization,OpenAlex,1.0,41,34,22,0.4150943396226415
percentile,OpenAIRE,percentile,OpenAlex,1.0,16,30,14,0.4375
seismogram,OpenAIRE,seismogram,OpenAlex,1.0,14,21,13,0.5909090909090909
torque ripple,OpenAIRE,torque ripple,OpenAlex,1.0,38,50,35,0.660377358490566
stall torque,OpenAIRE,stall torque,OpenAlex,1.0,22,30,17,0.4857142857142857
damping torque,OpenAIRE,damping torque,OpenAlex,1.0,30,35,19,0.4130434782608695
multivariate adaptive regression splines,OpenAIRE,multivariate adaptive regression splines,OpenAlex,1.0,29,27,18,0.4736842105263157
inner loop,OpenAIRE,inner loop,OpenAlex,1.0,16,10,10,0.625
specific language impairment,OpenAIRE,specific language impairment,OpenAlex,1.0,15,14,11,0.6111111111111112
synchrotron,OpenAIRE,synchrotron,OpenAlex,1.0,15,22,12,0.48
ambulatory,OpenAIRE,ambulatory,OpenAlex,1.0,9,8,5,0.4166666666666667
altimeter,OpenAIRE,altimeter,OpenAlex,1.0,7,8,7,0.875
fuzzy control language,OpenAIRE,fuzzy control language,OpenAlex,1.0,11,13,7,0.4117647058823529
motor unit,OpenAIRE,motor unit,OpenAlex,1.0,35,34,26,0.6046511627906976
functionalism (philosophy of mind),OpenAIRE,functionalism (philosophy of mind),OpenAlex,1.0,10,7,5,0.4166666666666667
homeland security,OpenAIRE,homeland security,OpenAlex,1.0,8,7,6,0.6666666666666666
structural health monitoring,OpenAIRE,structural health monitoring,OpenAlex,1.0,56,54,32,0.4102564102564102
mouthfeel,OpenAIRE,mouthfeel,OpenAlex,1.0,7,9,6,0.6
linear network coding,OpenAIRE,linear network coding,OpenAlex,1.0,16,9,8,0.4705882352941176
multicast,OpenAIRE,multicast,OpenAlex,1.0,13,20,13,0.65
relay channel,OpenAIRE,relay channel,OpenAlex,1.0,15,11,8,0.4444444444444444
thermoelectric effect,OpenAIRE,thermoelectric effect,OpenAlex,1.0,6,6,5,0.7142857142857143
turkish,OpenAIRE,turkish,OpenAlex,1.0,24,22,16,0.5333333333333333
tool wear,OpenAIRE,tool wear,OpenAlex,1.0,26,27,22,0.7096774193548387
fractional brownian motion,OpenAIRE,fractional brownian motion,OpenAlex,1.0,27,27,20,0.5882352941176471
credence,OpenAIRE,credence,OpenAlex,1.0,11,10,10,0.9090909090909092
microactuator,OpenAIRE,microactuator,OpenAlex,1.0,7,8,7,0.875
nanocomposite,OpenAIRE,nanocomposite,OpenAlex,1.0,15,11,11,0.7333333333333333
mapping class group,OpenAIRE,mapping class group,OpenAlex,1.0,9,10,6,0.4615384615384615
overeating,OpenAIRE,overeating,OpenAlex,1.0,8,8,7,0.7777777777777778
bulimia nervosa,OpenAIRE,bulimia nervosa,OpenAlex,1.0,8,6,5,0.5555555555555556
ethnocentrism,OpenAIRE,ethnocentrism,OpenAlex,1.0,10,14,7,0.4117647058823529
consumer ethnocentrism,OpenAIRE,consumer ethnocentrism,OpenAlex,1.0,5,7,5,0.7142857142857143
gsm,OpenAIRE,gsm,OpenAlex,1.0,14,13,10,0.5882352941176471
process tracing,OpenAIRE,process tracing,OpenAlex,1.0,12,13,8,0.4705882352941176
finger tapping,OpenAIRE,finger tapping,OpenAlex,1.0,10,11,7,0.5
martensite,OpenAIRE,martensite,OpenAlex,1.0,12,17,9,0.45
isolation by distance,OpenAIRE,isolation by distance,OpenAlex,1.0,16,10,9,0.5294117647058824
quantum hall effect,OpenAIRE,quantum hall effect,OpenAlex,1.0,11,6,6,0.5454545454545454
moisture,OpenAIRE,moisture,OpenAlex,1.0,25,25,16,0.4705882352941176
simulator sickness,OpenAIRE,simulator sickness,OpenAlex,1.0,10,13,7,0.4375
fluorescence correlation spectroscopy,OpenAIRE,fluorescence correlation spectroscopy,OpenAlex,1.0,11,12,8,0.5333333333333333
hyperintensity,OpenAIRE,hyperintensity,OpenAlex,1.0,19,14,11,0.5
prison,OpenAIRE,prison,OpenAlex,1.0,18,16,13,0.6190476190476191
hilbert spectral analysis,OpenAIRE,hilbert spectral analysis,OpenAlex,1.0,8,7,7,0.875
ultimatum game,OpenAIRE,ultimatum game,OpenAlex,1.0,6,8,5,0.5555555555555556
voronoi diagram,OpenAIRE,voronoi diagram,OpenAlex,1.0,48,44,36,0.6428571428571429
weighted voronoi diagram,OpenAIRE,weighted voronoi diagram,OpenAlex,1.0,12,8,7,0.5384615384615384
customer engagement,OpenAIRE,customer engagement,OpenAlex,1.0,17,24,13,0.4642857142857143
hospitality industry,OpenAIRE,hospitality industry,OpenAlex,1.0,41,41,25,0.4385964912280701
spouse,OpenAIRE,spouse,OpenAlex,1.0,26,27,22,0.7096774193548387
privacy policy,OpenAIRE,privacy policy,OpenAlex,1.0,10,10,6,0.4285714285714285
sparql,OpenAIRE,sparql,OpenAlex,1.0,7,13,6,0.4285714285714285
rdf,OpenAIRE,rdf,OpenAlex,1.0,33,29,18,0.4090909090909091
toughness,OpenAIRE,toughness,OpenAlex,1.0,13,16,11,0.6111111111111112
babbling,OpenAIRE,babbling,OpenAlex,1.0,10,12,8,0.5714285714285714
design structure matrix,OpenAIRE,design structure matrix,OpenAlex,1.0,8,9,8,0.8888888888888888
fuzzy cognitive map,OpenAIRE,fuzzy cognitive map,OpenAlex,1.0,41,35,29,0.6170212765957447
bacillus subtilis,OpenAIRE,bacillus subtilis,OpenAlex,1.0,12,6,6,0.5
mechanobiology,OpenAIRE,mechanobiology,OpenAlex,1.0,5,7,5,0.7142857142857143
modulation index,OpenAIRE,modulation index,OpenAlex,1.0,12,7,6,0.4615384615384615
adiabatic process,OpenAIRE,adiabatic process,OpenAlex,1.0,13,19,11,0.5238095238095238
salmo,OpenAIRE,salmo,OpenAlex,1.0,6,8,5,0.5555555555555556
life-cycle assessment,OpenAIRE,life-cycle assessment,OpenAlex,1.0,31,33,25,0.6410256410256411
worry,OpenAIRE,worry,OpenAlex,1.0,23,20,18,0.72
default,OpenAIRE,default,OpenAlex,1.0,16,18,10,0.4166666666666667
business process management,OpenAIRE,business process management,OpenAlex,1.0,24,26,17,0.5151515151515151
tap changer,OpenAIRE,tap changer,OpenAlex,1.0,6,10,5,0.4545454545454545
replay attack,OpenAIRE,replay attack,OpenAlex,1.0,9,11,7,0.5384615384615384
feynman diagram,OpenAIRE,feynman diagram,OpenAlex,1.0,9,11,7,0.5384615384615384
quadratic growth,OpenAIRE,quadratic growth,OpenAlex,1.0,14,16,9,0.4285714285714285
sociology of leisure,OpenAIRE,sociology of leisure,OpenAlex,1.0,15,15,9,0.4285714285714285
leisure studies,OpenAIRE,leisure studies,OpenAlex,1.0,6,9,5,0.5
abelian group,OpenAIRE,abelian group,OpenAlex,1.0,21,21,13,0.4482758620689655
massless particle,OpenAIRE,massless particle,OpenAlex,1.0,8,11,7,0.5833333333333334
homomorphic encryption,OpenAIRE,homomorphic encryption,OpenAlex,1.0,16,17,12,0.5714285714285714
decoupling capacitor,OpenAIRE,decoupling capacitor,OpenAlex,1.0,7,6,4,0.4444444444444444
polyphase system,OpenAIRE,polyphase system,OpenAlex,1.0,13,15,11,0.6470588235294118
interventional radiology,OpenAIRE,interventional radiology,OpenAlex,1.0,17,18,11,0.4583333333333333
aperiodic graph,OpenAIRE,aperiodic graph,OpenAlex,1.0,23,33,20,0.5555555555555556
mica,OpenAIRE,mica,OpenAlex,1.0,10,11,9,0.75
environmental education,OpenAIRE,environmental education,OpenAlex,1.0,32,19,15,0.4166666666666667
olfactory system,OpenAIRE,olfactory system,OpenAlex,1.0,14,19,10,0.4347826086956521
excursion,OpenAIRE,excursion,OpenAlex,1.0,6,7,6,0.8571428571428571
melody,OpenAIRE,melody,OpenAlex,1.0,33,36,29,0.725
polity,OpenAIRE,polity,OpenAlex,1.0,8,8,5,0.4545454545454545
tutor,OpenAIRE,tutor,OpenAlex,1.0,19,28,15,0.46875
spatial multiplexing,OpenAIRE,spatial multiplexing,OpenAlex,1.0,10,8,6,0.5
wishart distribution,OpenAIRE,wishart distribution,OpenAlex,1.0,9,15,7,0.4117647058823529
negative affectivity,OpenAIRE,negative affectivity,OpenAlex,1.0,9,9,9,1.0
telomere,OpenAIRE,telomere,OpenAlex,1.0,13,8,7,0.5
laguerre polynomials,OpenAIRE,laguerre polynomials,OpenAlex,1.0,9,8,7,0.7
bloom filter,OpenAIRE,bloom filter,OpenAlex,1.0,11,12,8,0.5333333333333333
submanifold,OpenAIRE,submanifold,OpenAlex,1.0,10,7,5,0.4166666666666667
dynamic factor,OpenAIRE,dynamic factor,OpenAlex,1.0,12,8,6,0.4285714285714285
visual cryptography,OpenAIRE,visual cryptography,OpenAlex,1.0,16,16,15,0.8823529411764706
halftone,OpenAIRE,halftone,OpenAlex,1.0,7,9,6,0.6
functional dependency,OpenAIRE,functional dependency,OpenAlex,1.0,22,22,16,0.5714285714285714
evolutionary robotics,OpenAIRE,evolutionary robotics,OpenAlex,1.0,30,27,17,0.425
honeypot,OpenAIRE,honeypot,OpenAlex,1.0,7,7,5,0.5555555555555556
collectivism,OpenAIRE,collectivism,OpenAlex,1.0,23,41,22,0.5238095238095238
wrench,OpenAIRE,wrench,OpenAlex,1.0,10,12,10,0.8333333333333334
critical success factor,OpenAIRE,critical success factor,OpenAlex,1.0,40,28,21,0.4468085106382978
knapsack problem,OpenAIRE,knapsack problem,OpenAlex,1.0,22,27,20,0.6896551724137931
ordinal regression,OpenAIRE,ordinal regression,OpenAlex,1.0,29,29,23,0.6571428571428571
perovskite (structure),OpenAIRE,perovskite (structure),OpenAlex,1.0,14,17,14,0.8235294117647058
tropical cyclone,OpenAIRE,tropical cyclone,OpenAlex,1.0,6,7,4,0.4444444444444444
fossil record,OpenAIRE,fossil record,OpenAlex,1.0,10,7,5,0.4166666666666667
quantitative susceptibility mapping,OpenAIRE,quantitative susceptibility mapping,OpenAlex,1.0,17,12,11,0.6111111111111112
glue,OpenAIRE,glue,OpenAlex,1.0,9,12,9,0.75
blind spot,OpenAIRE,blind spot,OpenAlex,1.0,16,20,12,0.5
thermal diffusivity,OpenAIRE,thermal diffusivity,OpenAlex,1.0,14,14,10,0.5555555555555556
nanocrystalline material,OpenAIRE,nanocrystalline material,OpenAlex,1.0,13,15,12,0.75
seismometer,OpenAIRE,seismometer,OpenAlex,1.0,10,8,6,0.5
soundscape,OpenAIRE,soundscape,OpenAlex,1.0,15,16,13,0.7222222222222222
emergency department,OpenAIRE,emergency department,OpenAlex,1.0,21,16,12,0.48
narcissism,OpenAIRE,narcissism,OpenAlex,1.0,16,15,14,0.8235294117647058
electron tomography,OpenAIRE,electron tomography,OpenAlex,1.0,26,30,18,0.4736842105263157
cinahl,OpenAIRE,cinahl,OpenAlex,1.0,24,31,20,0.5714285714285714
cochrane library,OpenAIRE,cochrane library,OpenAlex,1.0,13,17,10,0.5
tomosynthesis,OpenAIRE,tomosynthesis,OpenAlex,1.0,10,7,7,0.7
electronic tongue,OpenAIRE,electronic tongue,OpenAlex,1.0,14,19,14,0.7368421052631579
aroma,OpenAIRE,aroma,OpenAlex,1.0,10,10,8,0.6666666666666666
burgers' equation,OpenAIRE,burgers' equation,OpenAlex,1.0,12,13,8,0.4705882352941176
semiparametric model,OpenAIRE,semiparametric model,OpenAlex,1.0,18,25,14,0.4827586206896552
argon,OpenAIRE,argon,OpenAlex,1.0,10,10,6,0.4285714285714285
occupancy grid mapping,OpenAIRE,occupancy grid mapping,OpenAlex,1.0,14,19,11,0.5
minutiae,OpenAIRE,minutiae,OpenAlex,1.0,23,22,22,0.9565217391304348
titanium alloy,OpenAIRE,titanium alloy,OpenAlex,1.0,9,9,6,0.5
accumulator (cryptography),OpenAIRE,accumulator (cryptography),OpenAlex,1.0,6,11,5,0.4166666666666667
reaxff,OpenAIRE,reaxff,OpenAlex,1.0,9,9,9,1.0
ambiguity resolution,OpenAIRE,ambiguity resolution,OpenAlex,1.0,11,15,9,0.5294117647058824
working class,OpenAIRE,working class,OpenAlex,1.0,30,24,16,0.4210526315789473
framenet,OpenAIRE,framenet,OpenAlex,1.0,9,8,7,0.7
shore,OpenAIRE,shore,OpenAlex,1.0,10,11,7,0.5
bisimulation,OpenAIRE,bisimulation,OpenAlex,1.0,16,14,10,0.5
tomotherapy,OpenAIRE,tomotherapy,OpenAlex,1.0,6,7,6,0.8571428571428571
drug repositioning,OpenAIRE,drug repositioning,OpenAlex,1.0,14,15,11,0.6111111111111112
cursive,OpenAIRE,cursive,OpenAlex,1.0,7,12,6,0.4615384615384615
homophily,OpenAIRE,homophily,OpenAlex,1.0,32,33,25,0.625
social anxiety,OpenAIRE,social anxiety,OpenAlex,1.0,20,32,17,0.4857142857142857
copd,OpenAIRE,copd,OpenAlex,1.0,6,7,6,0.8571428571428571
magnetostriction,OpenAIRE,magnetostriction,OpenAlex,1.0,12,12,9,0.6
service recovery,OpenAIRE,service recovery,OpenAlex,1.0,9,10,6,0.4615384615384615
jet engine,OpenAIRE,jet engine,OpenAlex,1.0,7,11,6,0.5
rare species,OpenAIRE,rare species,OpenAlex,1.0,8,9,6,0.5454545454545454
smoothed-particle hydrodynamics,OpenAIRE,smoothed-particle hydrodynamics,OpenAlex,1.0,10,13,8,0.5333333333333333
opengl,OpenAIRE,opengl,OpenAlex,1.0,13,13,8,0.4444444444444444
broyden-fletcher-goldfarb-shanno algorithm,OpenAIRE,broyden-fletcher-goldfarb-shanno algorithm,OpenAlex,1.0,13,16,10,0.5263157894736842
derivation of the conjugate gradient method,OpenAIRE,derivation of the conjugate gradient method,OpenAlex,1.0,16,11,10,0.5882352941176471
apraxia,OpenAIRE,apraxia,OpenAlex,1.0,21,19,14,0.5384615384615384
multistability,OpenAIRE,multistability,OpenAlex,1.0,18,24,18,0.75
bifurcation diagram,OpenAIRE,bifurcation diagram,OpenAlex,1.0,38,30,23,0.5111111111111111
allostasis,OpenAIRE,allostasis,OpenAlex,1.0,15,13,11,0.6470588235294118
kinesthetic learning,OpenAIRE,kinesthetic learning,OpenAlex,1.0,33,33,27,0.6923076923076923
knowledge process outsourcing,OpenAIRE,knowledge process outsourcing,OpenAlex,1.0,17,13,13,0.7647058823529411
plaintext,OpenAIRE,plaintext,OpenAlex,1.0,19,32,17,0.5
referral,OpenAIRE,referral,OpenAlex,1.0,16,20,13,0.5652173913043478
inverse distance weighting,OpenAIRE,inverse distance weighting,OpenAlex,1.0,7,10,5,0.4166666666666667
beijing,OpenAIRE,beijing,OpenAlex,1.0,26,33,23,0.6388888888888888
transactive memory,OpenAIRE,transactive memory,OpenAlex,1.0,12,16,10,0.5555555555555556
measurement invariance,OpenAIRE,measurement invariance,OpenAlex,1.0,15,13,9,0.4736842105263157
sympathy,OpenAIRE,sympathy,OpenAlex,1.0,14,14,11,0.6470588235294118
accrual,OpenAIRE,accrual,OpenAlex,1.0,9,8,6,0.5454545454545454
variational inequality,OpenAIRE,variational inequality,OpenAlex,1.0,33,27,23,0.6216216216216216
supply chain network,OpenAIRE,supply chain network,OpenAlex,1.0,11,20,10,0.4761904761904761
inter frame,OpenAIRE,inter frame,OpenAlex,1.0,13,12,8,0.4705882352941176
intensive care unit,OpenAIRE,intensive care unit,OpenAlex,1.0,18,18,12,0.5
attention deficit hyperactivity disorder,OpenAIRE,attention deficit hyperactivity disorder,OpenAlex,1.0,28,27,17,0.4473684210526316
rod,OpenAIRE,rod,OpenAlex,1.0,11,13,7,0.4117647058823529
differential inclusion,OpenAIRE,differential inclusion,OpenAlex,1.0,18,17,14,0.6666666666666666
unit sphere,OpenAIRE,unit sphere,OpenAlex,1.0,15,8,7,0.4375
coset,OpenAIRE,coset,OpenAlex,1.0,7,6,5,0.625
taiga,OpenAIRE,taiga,OpenAlex,1.0,8,12,6,0.4285714285714285
vestibular system,OpenAIRE,vestibular system,OpenAlex,1.0,47,52,35,0.546875
technoscience,OpenAIRE,technoscience,OpenAlex,1.0,6,8,5,0.5555555555555556
muscle stiffness,OpenAIRE,muscle stiffness,OpenAlex,1.0,9,6,5,0.5
flux linkage,OpenAIRE,flux linkage,OpenAlex,1.0,16,15,15,0.9375
checkerboard,OpenAIRE,checkerboard,OpenAlex,1.0,7,9,6,0.6
hydrograph,OpenAIRE,hydrograph,OpenAlex,1.0,10,9,8,0.7272727272727273
flood myth,OpenAIRE,flood myth,OpenAlex,1.0,48,77,41,0.4880952380952381
tag cloud,OpenAIRE,tag cloud,OpenAlex,1.0,13,10,8,0.5333333333333333
offshore wind power,OpenAIRE,offshore wind power,OpenAlex,1.0,17,19,13,0.5652173913043478
intraparietal sulcus,OpenAIRE,intraparietal sulcus,OpenAlex,1.0,40,56,35,0.5737704918032787
aquaculture,OpenAIRE,aquaculture,OpenAlex,1.0,14,21,12,0.5217391304347826
nice,OpenAIRE,nice,OpenAlex,1.0,6,8,5,0.5555555555555556
ambiguity function,OpenAIRE,ambiguity function,OpenAlex,1.0,7,9,5,0.4545454545454545
clockwise,OpenAIRE,clockwise,OpenAlex,1.0,10,19,10,0.5263157894736842
chatbot,OpenAIRE,chatbot,OpenAlex,1.0,19,18,14,0.6086956521739131
affection,OpenAIRE,affection,OpenAlex,1.0,11,11,8,0.5714285714285714
malaria,OpenAIRE,malaria,OpenAlex,1.0,18,15,10,0.4347826086956521
air quality index,OpenAIRE,air quality index,OpenAlex,1.0,30,33,27,0.75
air pollution,OpenAIRE,air pollution,OpenAlex,1.0,52,35,26,0.4262295081967213
monochromatic color,OpenAIRE,monochromatic color,OpenAlex,1.0,12,24,11,0.44
transplantation,OpenAIRE,transplantation,OpenAlex,1.0,39,34,25,0.5208333333333334
time hierarchy theorem,OpenAIRE,time hierarchy theorem,OpenAlex,1.0,7,10,5,0.4166666666666667
melanin,OpenAIRE,melanin,OpenAlex,1.0,8,9,6,0.5454545454545454
candidacy,OpenAIRE,candidacy,OpenAlex,1.0,6,7,5,0.625
climb,OpenAIRE,climb,OpenAlex,1.0,13,16,11,0.6111111111111112
brillouin scattering,OpenAIRE,brillouin scattering,OpenAlex,1.0,6,6,6,1.0
brillouin zone,OpenAIRE,brillouin zone,OpenAlex,1.0,6,8,6,0.75
protestantism,OpenAIRE,protestantism,OpenAlex,1.0,6,6,4,0.5
dissent,OpenAIRE,dissent,OpenAlex,1.0,8,8,6,0.6
odometer,OpenAIRE,odometer,OpenAlex,1.0,14,11,9,0.5625
medical model of disability,OpenAIRE,medical model of disability,OpenAlex,1.0,10,10,6,0.4285714285714285
complementarity theory,OpenAIRE,complementarity theory,OpenAlex,1.0,10,7,5,0.4166666666666667
strain hardening exponent,OpenAIRE,strain hardening exponent,OpenAlex,1.0,14,10,8,0.5
homo sapiens,OpenAIRE,homo sapiens,OpenAlex,1.0,14,16,11,0.5789473684210527
vectorization (mathematics),OpenAIRE,vectorization (mathematics),OpenAlex,1.0,8,8,6,0.6
morning,OpenAIRE,morning,OpenAlex,1.0,8,10,7,0.6363636363636364
evening,OpenAIRE,evening,OpenAlex,1.0,8,9,6,0.5454545454545454
axial symmetry,OpenAIRE,axial symmetry,OpenAlex,1.0,14,11,8,0.4705882352941176
electron holography,OpenAIRE,electron holography,OpenAlex,1.0,6,6,5,0.7142857142857143
dirichlet process,OpenAIRE,dirichlet process,OpenAlex,1.0,39,34,26,0.5531914893617021
fourier transform ion cyclotron resonance,OpenAIRE,fourier transform ion cyclotron resonance,OpenAlex,1.0,13,12,10,0.6666666666666666
organic matter,OpenAIRE,organic matter,OpenAlex,1.0,11,11,8,0.5714285714285714
plume,OpenAIRE,plume,OpenAlex,1.0,7,6,4,0.4444444444444444
whale,OpenAIRE,whale,OpenAlex,1.0,8,10,7,0.6363636363636364
viral replication,OpenAIRE,viral replication,OpenAlex,1.0,11,6,5,0.4166666666666667
partial volume,OpenAIRE,partial volume,OpenAlex,1.0,42,32,22,0.4230769230769231
second law of thermodynamics,OpenAIRE,second law of thermodynamics,OpenAlex,1.0,9,15,7,0.4117647058823529
globin,OpenAIRE,globin,OpenAlex,1.0,7,7,5,0.5555555555555556
triangle inequality,OpenAIRE,triangle inequality,OpenAlex,1.0,13,10,7,0.4375
terror management theory,OpenAIRE,terror management theory,OpenAlex,1.0,10,13,9,0.6428571428571429
transmembrane protein,OpenAIRE,transmembrane protein,OpenAlex,1.0,10,16,9,0.5294117647058824
indel,OpenAIRE,indel,OpenAlex,1.0,15,19,10,0.4166666666666667
multigrid method,OpenAIRE,multigrid method,OpenAlex,1.0,25,18,13,0.4333333333333333
wheelchair,OpenAIRE,wheelchair,OpenAlex,1.0,11,10,10,0.9090909090909092
improvisation,OpenAIRE,improvisation,OpenAlex,1.0,19,16,14,0.6666666666666666
anterior cruciate ligament,OpenAIRE,anterior cruciate ligament,OpenAlex,1.0,6,6,6,1.0
fragile x syndrome,OpenAIRE,fragile x syndrome,OpenAlex,1.0,9,7,7,0.7777777777777778
vulnerability assessment,OpenAIRE,vulnerability assessment,OpenAlex,1.0,18,27,15,0.5
precautionary principle,OpenAIRE,precautionary principle,OpenAlex,1.0,10,7,6,0.5454545454545454
summative assessment,OpenAIRE,summative assessment,OpenAlex,1.0,15,11,8,0.4444444444444444
